item_id	cate1_id	cate2_id	cate3_id
69f831660f77e5a8c3c6d2956a718f51	5	38	174
7ffaa644911a3bb067064f3b526dd97a	5	38	174
3e92b94be7a4ba18a683f1faba0f7282	5	38	173
ae804fb44d97ad4e5d0966810ada769f	5	38	174
7f81879e5e865c2f161b120701da380c	5	38	215
297ad7bb860e9aa64f76779e7713986b	5	38	174
2e11ae1f3700c4f73ae11bf8bab35c8f	5	38	174
cf4f7393d559c07414b2da4e71cb4536	5	38	541
f9d94c56a0c05c26b04d62a82039b9d7	5	526	526
962b7456077436c6ce3c0b968546b12b	5	38	174
ef89262dc821682ea916f3e19165a81f	5	38	216
cfa32fa7757faf28484b08d52fa01851	5	38	216
1b12cc19aea1a15a738f6b53a464b4fe	5	38	174
10df65b091723e86a0906ed61798a5e8	5	38	216
f783bb2f556fe666bf9f046d0ae338be	5	38	268
35327b420bb31ef8da67ee9d476346e1	1648	38	541
42e2d1db497ced561783a58a19d4c26b	5	38	174
3944c692a3913fdececdb190ac20b313	5	38	292
59a94a0dcd89474f2ae383d3e6e7b51f	5	38	174
2c5fe5488bdf1641615bf59574a90276	5	38	216
2f81fb831a00ff6bd1ee56981540b3a5	5	38	174
370530c1fda67ac864a75d8e996770a8	5	38	174
b7a9d8536d7bf9e644b5e4890731bb1e	5	38	174
8b64a5375b8a4e82b2eb4bcb59cb9bfb	5	38	174
09f19b093a7e12e243b0a18ce0f91bab	5	38	216
ea37fc4f4682dc3bda1012525862c87c	5	38	216
077ca8eddc853d6520be92377ef633ad	5	38	174
6f95fb5868092aeebc6331ac1bdee85d	5	38	215
d514aff748c2a3b2338408cc6845976b	5	38	173
4613c2dfac4939e73c2dd78306487966	5	37	255
44a738da0e85a52fb6cf00d52030828f	5	38	216
d8a14333f2d2a16964ebf2342d60cc96	5	526	526
6cb8b4db6a410204afc18a701b7033f7	1472	37	92
24a92990bc0b3e420c955b2a367a5b1f	5	38	174
99649a21a781da1aa7f2219e0edad081	1648	1650	543
ac507ffe1c0b5f801cf495df9260010c	5	38	174
a72cbee36364a096abbf23dd5997c634	1648	38	174
9b88d7607eb5516bf8529b50dca522be	5	38	1982
54af90fba9550ed3d1aaf2b28a944dc3	5	38	174
c4cf4c653cc76f270d5b1b86db4ef3a5	5	38	174
2928add47258f30e1eeff2dd01ca7f35	5	1945	214
50d2eb2c8e1c0ce11ef67ca77a694038	5	1945	214
4bd608689be7c2181429d34f417aa743	5	1945	214
d2088bb259ebf1931b8f906c7199db63	5	1945	214
3dcd6f9d73244220f4ba3f04e16ed6a4	5	1945	214
454c2e735a392262d8035c0a3fba74f7	5	1945	214
eb7c1682e87bce5a8904ee9c7c52d83c	5	1945	214
1e3cdbbd73ce935dbb1f7befcf79ac98	5	1945	214
3d82bac8bb1fdf4130426a49cff7e36a	5	1945	214
e8f658e5f24984076eb54b0defcda528	5	1945	214
63c94d4592165d3d2c78c8e9030c0bfc	5	1945	214
9b98144ad489e4bae705448f96963e49	5	1945	214
f22d95805bc825cf60def2dfe1725fd8	5	1945	214
84f2cbdf8f5e433e61b42047383c3d27	5	1945	214
7c34883837a624511e02e26d6db9ae0f	5	1945	214
223717ef3de4160b0533c20d715475a9	5	1945	214
bfd489195e85f461da4eaab046f58dbb	5	1945	214
42310be500e6a083a73041cfaa1b7ed7	5	1945	214
89f1e145fa8e7a092661278879ed78af	5	1945	214
f6c083a2e0f63757dd947fc5fe69b340	5	1945	214
61182b3489784f90f98a60a8eb860549	5	1945	214
2c46633c11d6878ea14c07d2d17c8f47	5	37	215
1cf16d5ab7d0dd2b43408c17239253f2	5	1945	214
94bfc32f65f67072dfd77700ae3c4b0a	5	1945	214
004b5925020a76d05f3924bd759cc79a	5	1945	214
7258641f8acb152d42ee165cd4eea773	5	1945	214
db20a9cd64b2a1909d8a23798f76c351	5	1945	214
d8d0ebb8cb7689fe3a6aeb4ac1d511e6	5	1945	214
7fb80f4c5988fe4f286d680b33310f53	5	1945	214
150f443ba8b27ae2b74326859e563963	5	1945	214
23588bb59b85d386fe6b04133afb77c3	5	1945	214
d9a971da708aee7543820fcae38cf019	5	1945	214
e96fe8493e8f11f56391764024ce7815	5	1945	214
e86144468b3417e76abf9fd257c4ba44	5	1945	214
5443733797f4f690af6eb33f5b85a90c	5	1945	214
94569fd9a39c095087686c75ed814a38	5	1945	214
5391079b3c75baac1fb5e43202550420	5	1945	214
16c544a585bca436124c36bc3ebe8bc9	5	1945	214
15685ea29f89b333c0fe0b772812618f	5	1945	214
cec3cfdf9b7ad7cd2f95deb61fba882b	5	37	214
97d9db11f75e6b8067e7e5baa5bbd5b3	5	1945	214
e1e071ebd930b6a5cd9f63cdd8413fc5	5	1945	214
ad3dee72b9b51533080c31689f0163d7	5	1945	214
155a23ec33c9c91bdcc386d3e28cf383	5	1945	214
81ac36c8da3b0c7f2553405ae763b661	5	1945	214
21dffd5f44555aa1d3c947c772f6ce7f	5	1945	214
0ac3428382c3ae77583bc3da898d4c2d	5	1945	214
9839bd421219fb87924e6251d06404ff	5	1945	214
c1b0033270d03327c26c469596d0a71a	5	1945	214
b5231e025ef29a53e71567183f9ccf29	5	1945	214
0140beacde0dcb1ade6e43d5d6435d1a	5	1945	214
d80ef2eb5aacf63ead6b8f18b8ff3bbb	5	1945	214
6e1d65a3cbe2ecab830ba5b560f22f6f	5	1945	214
caa76400ccae05718b401661c7fc5bcb	5	1945	214
1bd040f36638312ad675074f01f7d7f0	5	1945	214
d7b7fa992d326cd15671cfd65e61653e	3	1945	214
8ba609293356612c6a80455353c7603b	5	37	215
526e0d4974f90f354dfadab8e0bfe5ed	5	1945	214
22c5ddee027d25e11ca0ca3b478b9507	5	1945	214
c9479a804cb5169ffff98fd8154fe6cc	5	1945	214
dc8af4c39ea2584a2065fca603a3b44f	5	1945	214
5807fd4cc86d41ab1ffdbcc9b7d4146c	5	1945	214
34216d87f05176d5d88a0deadc20c3bd	1648	1945	835
fece495c9afb57bfa69f4d2146b56443	5	1945	214
a5c69797ed95ffa7f18bc69e8540c676	5	1945	214
59265ae064afbd856274d961e3a43643	5	1945	214
e8c979261cbd55d2c56704ca68bdb63c	1648	1945	214
11132513557b64143207a6f2c2f7583b	5	1945	214
5e0403da0127c0ca8cab678aa41334f0	5	1945	214
5513634564ba4a1298aa8a82911900f5	5	1945	214
4a93efc40e5da196d46377343b6c4242	5	1945	214
dce61baa1f076ea3e3c9b7930391c748	5	1945	214
a3a2422d2e567ed38fe6c776fbadf364	5	1945	214
d1f386e0b98f122a521be7a7052936a1	5	1945	214
d949bc729238b603ccd9485ab0dca7bb	5	1945	214
2c208e2b9a3686c5f4c3f9e63d535fbd	5	1945	214
3b4cc00741c646ded8e889d150867b4a	5	1945	214
8b00558d812f4cb5957ce023f7aa4cf0	5	1945	214
8f96136f26f626211deaaba990249d5c	5	1945	214
cca8d3acc2d8e851e3a1abbf3ed3a798	5	1945	214
796c4ed2d454e55665ef9663a62dc45a	5	1945	215
1f7afd8c57d90b7e9d2927583228daf3	5	1945	214
782f175613fb08bdad5fd7e9368149f7	5	1945	214
d770ae163f085e126c2faa6b86790d2a	5	1945	214
4884b7bd2fa35481896f13d1bed0e03c	5	1945	214
9fccd072769cd322fd037f48adf221f9	5	1945	214
affcca8017ca681d65061c43aad0d12e	5	1945	214
f54aa4fca18898a2c75eaefe8a7ccad0	5	1945	214
6cbcbd1c90b1b9fb2a45e5cc9036a2eb	5	1945	214
00cb84a2ef6726fea094ac4acaa0a5bb	5	1945	214
2f7abd22d89fee1b96463458af8e75cc	5	1945	214
3defa4664abb8747618ccdd384096bec	5	1945	214
81b399d27c794e734946213b5ea93265	5	1945	214
a077e2d24cfdc503c49e71a8de0f97c7	5	1945	214
5942d2d1c08183b349d8d3515459d85d	5	1945	214
d0e1e8ab81a1ac9852555db5cb522cc2	5	1945	214
647aa9c5c3bde029ef7a75d432ece851	5	1945	215
14e8c6b8821c0e1d6862b650c18d2b9d	5	1945	214
e20b10d120048b4b669fba120319e83f	5	1945	214
c53fd35c3fcc32bba59549d65c41bdb4	5	1945	214
4626806674a589db62ecf6a0a25dec2d	5	34	269
a1b7c2075f7e08dadbd22de32d5fc1e8	5	34	269
4eb30129e410591454db8c84ae8947f9	5	34	269
7ee3c67a357d941a97da3252e529042a	5	34	269
bae2e0afdf617a3a77bb3f6630f4b594	5	34	269
0e151a0d84ed9b28a07d6f88adb7b83b	5	34	269
314039f6cf159284423f6b4ecdc382ef	5	34	269
af6d4797c6d75702c3563b9b3694f746	5	34	269
8ed9ea52d8d02582c141f740c2c78386	5	34	269
79428e358a488217f45c7ad836f80ed0	5	34	255
2e5bb49281b2e6707869c5bda4b8432a	5	34	269
aa0de69d66e62ce07dc13d0d96cdc9a3	5	34	269
aea98e39b7133089501c0882f82dcbaf	5	34	269
39e2ef516c09fd70d899e8d8d44a6d4f	5	34	269
a2bab7d75c7a780c01f337163252857d	5	34	269
f671832ff145c7821a428fb8fd02ef46	5	34	269
f4067bf17bd83e945a14f090d684d32e	5	34	269
ba046117a61faf143c401614fd562b6d	5	34	269
0b8f7c8389712c2dc946c0c1f3b3a39c	5	34	269
b9cbf373247cf9c373b5cc10cc47052c	5	34	269
82edd4f4237401d7a15d90a364fd5708	5	34	269
7eb45bca66575118412a28625c672863	5	34	269
ab950b46f295a2bb11f8e7ff54b856c7	5	34	269
312fff2a4fdd6485016f8a6c7feca60b	5	34	269
1f7cac06f3480d8eb52dab0a3c17adc1	5	34	269
f5b30313b8b76da6d920d2bac5e30b31	5	34	269
4ed74017f2ff8b78f623897fb7c331d2	5	34	269
086f084c6b3fff0d4d0383fa2db6253e	5	34	269
9c628ccb2e3a35a73d6a87d8f69867cf	5	34	269
d90b1d0ab9762c8363bfd78f766924e4	5	34	269
1336d3a0226717d9c810ac6a6c4e91da	5	34	269
499b3dbcc008e59daf7b11b8e4ca2b49	5	34	269
5fad28688f6bed67d6377b935f682def	5	34	269
561d450b907f8ea6f91bb86699eae439	5	34	269
e048ba7c326919280a5da0b7f21f2b3c	5	34	269
5f48ff6ddbd08c2090a047e206591178	5	34	269
ef0392735b8b0c6987925672d97ae3c5	5	34	269
328a248e552b6b0cd52e4fdc386e95ea	5	34	269
42d5661e059ac23a1e40cd0a02a8a849	5	34	269
3d207059ea3641bb39dab4e3bbce7a66	5	34	269
20b847ae3086d2c6ba755aef7da60355	5	22	1374
a2d83ac3643a381abbacccf7e070b83f	5	34	269
d14cdc898fba7e1bfbc325e9b7dea86c	5	34	269
7be1602d15c9212bf3fb7635ebcae1d9	5	34	269
68cf752c98c6c918dd28b0378afde5ee	5	34	269
402d2b8d8fcf3b4e89c97ee728142f07	5	34	269
1e2b05e321048f4ed89eaf7620efc5a8	5	34	269
79a864a092c7f6270e4e9d026564d083	5	34	269
acfc812d630b329f5232d3c0a19351b1	5	34	269
e88c5f385d438905c87b55400e0f4842	5	34	269
8050391e8429171dfc18c9cd6f3fd74b	5	22	284
ea280082ca43ba61b9d00df7cc8d78b6	5	34	269
c03e08a7cda8cf992ed4327338ee660a	5	34	269
ca0c68c9300883081267d40fdb9040b4	5	34	269
18cc31346192d9e0d0112357f1e7ac95	5	34	149
1f713e211fc4a219062b388bb819b2f2	5	34	269
f9efddea22ab8446666793b554a6d67e	5	34	269
b6293fac38e2360b6cb72f77beff30d3	5	34	269
d7cea18a85ac354e2e199ee7d2ff400b	5	34	269
db09bcaa60eeb079d64f54ca7c6cca58	5	34	269
6b9684a9c1f683175488af6b6a6d7fda	5	34	269
93e9f1c594865eebe14310a5b61943ae	5	34	269
461b793fc0717fe73780bc3c8683e2fb	5	34	269
ddb73fe6bef77cadd154311ae4b159fd	5	34	269
3d33992c0908e5dbe71027c7660ee9c3	5	34	269
f59befaed169e57b8998f1af6245742d	5	34	269
37ce3ebd4b32a748a3c9e9062d93f83c	5	34	269
2af4a9789ba9992c4ad256371395a2b8	5	34	269
94a2d7811ce6f12841f7ba849298bd56	5	34	269
a2ab8a31f4b763770b13731cc721cb94	5	34	269
36fd9cecf6313a01cedf564128fe854f	5	34	269
912f54a4f3a22e9085a7f3dd470dc1dc	5	34	269
024659de155b4b54de451fbb0c122d0e	5	34	269
cca71ff818bc73b972a818cafb2ae4ea	5	34	269
e543b1d70b32db606a570ec0461505e7	5	34	269
1e3824434674c934b9bc8dda3510ca6e	5	34	269
17c177e3bbcfeae7196c3e93d21ebac5	5	34	269
6cbdd06dc0414c96c67dee9d9c8b83b5	5	34	269
26bb979f82bd818ce86194bbb9633a5b	5	34	269
39cea3836e15eae9838354dd7356c960	5	34	269
b54b25d3e55ecd6033db40a728a21ca1	5	34	269
3b8ed79b3d272ab9060bc27e0ff84742	5	34	269
3baf0a91fd3634ddc586b9fcf82c2e07	5	34	269
0ef8fec8ddd3c6726e5325b41e61d608	5	34	269
bbc131f867c741a8d9de154b4101ea6c	5	34	269
9b0eb4490e931031e5ae89d3f10cafca	5	34	269
8d9eba5a699bbfe971d00a8349ccb00e	5	34	269
c3313c3006b6a1942940bb08c22bacdc	5	34	269
2c0b0711f7dda1b88fbdcfead6b7d830	5	34	255
ac96b2d998eb204b9fbf39909719bfd5	5	34	269
8c79bf82fb462cb969bcd6d09139c24b	5	34	269
fa52ab976c0754c57d8e8d1c0f900171	5	34	269
ea290c89dd4c70408d4c55ae84c3da91	5	34	269
d882cc60085932522fd180795d3e3606	5	34	269
a37fd8d065aa3b3b649955304c2b8cdd	5	34	269
1365788156dc7e21692a664cae8b5618	5	34	269
8654f1fa978a41d077bcf5cabc40c2cf	5	1765	269
4f1817c92996ce9d7d684af6f970650e	5	34	269
77cb1249402efcee2e6926b161761ff6	5	34	269
f9916a06aa29ea5339bb0c565831948b	5	34	269
78458f34fa844c474777796b58b5d919	5	1765	284
b20e21d1f3369bc6b5e156908e88998c	5	1765	284
c23454742636600091b5bfbfe3187dc2	5	1765	284
c82cf4c0e82bc858306efeb42b5dc3c8	5	1765	284
f78a4209d5e816a5d566f64b1797c8d1	5	1765	284
e6d593aaa38ddecfeaa712810886acf6	5	1765	284
fc8ae3352c479612da9bea83dae67ef1	5	1765	284
e41fc1694a8e58f88db23aac320daa67	5	1765	284
94177df39d47b32162476ebeef9f5e0d	5	1765	284
85792ea1c4e8beb6a582e8cceb6b6f4b	5	1765	284
539941490be5f0c81aac23dc6fea2150	5	1765	284
45d9c7392c793771270e4c2c4bfb6e43	5	1765	284
2ad04b31fb36391777ea2e7777670a1e	5	1765	284
06cbd4eb560fc3a4a4e0fd73846d4293	5	1765	284
a12b2864cdc808ab2b9eb27af2b9e22d	5	1765	284
74737a061c7698ba5c67ebf6098284e7	5	1765	284
b5f9f8707608b55d71ac3ecfd258d3ca	5	1765	284
078c35cc8633ac3e838320440a71bc44	5	1765	284
ed9c7e81c5270ee728357b3ee0209c41	5	1765	284
ade3edf599f02bd2deed7afd496e9c82	5	1765	284
399e4c7fa4644156037c71b704ec11ea	5	1765	284
f9be2616f5e0c49e79dfddb6e229e57b	591	1765	284
2c53d64149da4f6ce4dfe9bb6aa11e6a	5	605	713
6b0b40fe3ad59d5f617d69df87cc1f16	5	605	713
5781693fb45d572eea1c8ed2f0d97a19	5	1765	284
b3c6cc764b8177fdab78d607191a4d14	5	1765	284
0658bca07e918753f5b0f479b7497833	5	1765	284
8aa7421254e269ba9cbda765ae75af2d	7	1765	284
103f37e481724c0c9a2b849521bbd1cd	5	1765	284
714f91f24b975720a1f9a8b79edf51f3	3	34	269
dcbea5abf19ca55774ad00c40ddcedee	5	1765	284
b4876e2c787cb6d462e6317124c1cc0e	5	1765	284
db0a7dbe8984746472fa1b8ea8758be5	5	1765	284
0d688120b1662a79cc670df1f7894d77	3	1765	284
49b2d3746a18720cacb168358ad936d4	5	1765	284
c6e08d50eb92f930b1207a10ba75e9f4	5	1765	284
a80dedff845dafa1a7c8b937351e08d3	591	1765	284
811d31b19dd32338039b5bd3d218a8f2	5	1765	284
8319bcdb63f9dbf114741a1c8828b266	3	1765	1374
f087b393042f8a58774ca1bde6482349	5	1765	284
c1b9ad5b7b86ed19317480a3b54d4280	7	1765	284
c7be59df3be45dd08b426526b759ece5	5	1765	284
d31e9e9295c5bf65a8198c5ee8f43f87	3	22	1374
f81ed52ede1b87f67a72daa40fbe98ca	5	1765	284
4172f4c6fedce93c8a44965cf6bc919b	5	1765	284
df48aa96ae6b94f39f67f24623553134	5	1765	284
b32bce43c7c7e9745564868fe80c71fe	5	605	284
47ada5281a1923e8f0a7c0700e7957c9	5	1765	284
1e52270fb97e45ef775becf288d715fd	5	34	284
6d332de382d73c8d8da371009f18f53b	5	1765	284
f42ad3348c2940f7fa0fa0415a2adb07	3	22	1374
dc747cf336aff1215b775ced150e7531	5	1765	284
7b76012ba7ee1ea811a57479b40ce6e7	5	1765	284
21815eece60bf55f6adf1fea8f043429	5	1765	284
c125de8fcf8689cf1b036dcb705a0cd4	5	605	284
e462d0e811c6e72591293e7e08c3d933	5	1765	284
ab5e85c4ca916a14c13e14d1b82678f4	5	22	1374
e72aa26d5ae44d7ef7a0ca87aded311b	5	1765	284
f4cac8ff9d355bde0795d735451f90e1	5	1765	284
f1aa172628c6dda8023dd91ade164517	5	1765	284
01780eb40d17309518c0125963bce3de	5	1765	255
0ed30bcf497db0c9c6a60604d52105ed	5	34	269
44f0fa6f55f061187192947d522bd8ed	5	1765	284
77e7a8c33540e6aca4789d4d4e1dd01c	591	605	713
35f0ff7e59850f01e5545651bec14ee1	5	1765	284
4659f84477f8fd565c3ab9302034d582	5	1765	284
c16b0a68125f1d34516c8719966c54ab	5	1765	284
626812b2e4091991a32130b83d60759a	5	1765	284
0dfcece0e0b2ecabe26fbb83eb11d8a1	3	1765	1374
2c9bab0e794c576ce7bbe9ae3ec4769c	5	605	713
cce0ba0f6b6a294777d873056d3edd2b	5	1765	284
56cab5d8f9300593f709a49625720b54	5	1765	284
f55593476484cce668dc7b74dba62d6b	5	1765	284
7280fe1172d78a4fd5a57a47eb72593f	5	1765	284
d28b49a9f4a808589e498521bb15b520	5	1765	284
710c627baf9887a2734e48d178d297ba	5	37	258
3e830cd518998aa658c2b8bb4e28f1df	5	1765	284
6f8949817c607ae0aadd92e8ed6b622d	5	1765	284
56ee64e9083be6d71e8736ee858e4cbf	5	1765	284
68576669973915f39795797be3dccf3a	7	268	268
9d566b97c83f47878fc9a981e734e89d	5	1765	284
7beb57fe0451c4b6b518cb0354317c0c	5	1765	284
8f6c2457e49b34095e6941d43b7b39b3	5	1765	284
63594568e3b326140ccd3f86f14029f6	5	34	255
e2e22ad5eb4092586c80a092ddc9b336	5	1765	284
02a4011e948bea4709af9aa1c41a85b0	5	1765	284
0fe115511027d11a02e9b4c426666b55	5	1765	284
f2331b57a2ea90d416823b2bcde88553	5	1765	284
42237f258df0bcc81ef4ceda11bee065	591	1765	284
11e85dcd074cae2cf2717c0693cc1922	591	1765	284
f56dcf189b412fc66410c6b98fb6b0fe	591	605	713
dd2c6a71556746dd62bf153f639d524b	5	1765	284
b4973ccfdb1cdd889ae144b288919311	5	1765	284
637354fa3c50bc2c22faf4f6f0d23f52	5	1765	284
bbbc16e4a6671c3ff0746efa52245ea5	5	1765	284
7696f9c29ec3b1facdaab833c35910e5	5	1765	284
073c2eb2fc1c18c24065c66053c7d548	5	1765	284
199d24664e6ae8c5fafe60ea0acdf2c7	3	1765	284
3b2582d0b6a0fc44d39148431e850544	5	1765	284
df4e004924a5afc2c98861c0ebc8da89	5	1765	284
59c5535fe727bf935660ded440a104c2	3	361	384
45d4b46bb6d82928f4808c87e6007717	3	361	384
cda697dde87c5a3b6a3dec3fbb8ff697	3	361	384
644c40777c87eba9eed092380fd143bf	3	361	422
23f199e22327fff78478547d2b7f21b8	3	361	370
27b718adad5b90e53bbe3b9295e1cc53	3	361	384
0c5b610db563ac90c74317e880d0c3cf	3	361	384
27f6b49af5c87014c822cc73b397fbdc	3	361	384
77bd7eeb375316e09a0c60cc60b10454	3	361	384
16ef72966a0ddf97ff1ccd295d816635	3	361	384
7a9965cf63649044a5b2a1fadc5faef8	3	361	426
722d538f2b084b7bda1c45cee60478eb	3	361	384
50e8ea323b66c24d7b9cbf744db50526	3	361	384
75983d172d6f176333048a445ee7e3a8	3	361	384
97f83c6be65f991f2afd0d6ae636bf89	3	361	384
ed9aa9509140c86ed6d903935cfc0992	3	361	384
bcc30570fb01808bee245ff29ee8a38b	3	361	424
9fc3fb1495a9771e2b2a4398795afd18	3	361	384
a26e573d3b97bb7efb9ec4c781ddf6a8	3	361	424
ed4b973d480e1ee41dadb44cb5e34986	3	361	384
991c7cc2f7d9dc488f73bf2d05acf61c	3	361	384
6a3debb73c66d734767026f518234160	3	361	384
b3a4e5de770bc4b79fcdf5f7bdfeb10f	3	361	384
39dafc4c11e791e067cbbb01dd366f91	3	361	384
ae9c85dc883095041d104747f30cdb15	3	361	425
cb9585419f4c9464e4df0f57d96016b9	3	361	384
99e059584e74cb90c9007389178b4f5d	3	361	384
d305537229147ed961e6da6fd1bb3887	3	361	384
6e11a0e67c5f87c85df57f1dff6424be	3	361	422
9644aaa3377e58d82a508d1f3528a70a	3	361	384
bd1bd5c267f890a8436651d735eaa73b	3	361	384
a72cd0aded145a33d8f950986fee1632	3	361	384
cb19986e0905bf9c20e20004c9fab594	3	361	2180
def82ee50118b7d4a462a9a7f6111383	3	361	384
f25ebed426391e1a55023999c531f070	3	361	384
ec83f5c8523abca9edfa639df43902b8	3	361	384
8b75ed1102d3a43fa688efbdb083639a	3	361	384
98d4807245b96329c39ef31e792a0a56	3	361	384
bb6a152618c6b721186c5e15054eab1e	3	361	384
f7f37b9b1d904eefd6a1613e716fc4a7	3	361	384
44817f3d73a62a2629ae4fdb6839ada7	3	361	384
582894da1b2bb097d9469165ba26292e	3	361	384
54f25008dcaefa9f36e902e5ecdb5a28	3	361	384
c4197157bfa9fa34c7d3130d8641daa7	3	361	384
ca1f6b00308e93e6fd9ba398c36eddb1	3	361	422
fc78ef3cbd8a5b2e395919da27325e74	3	361	427
73296a4f11048ba74f29312adedbe1b3	3	361	425
77a1c187edf9c966ecbe344ea4cd3f32	3	361	427
b1a11b13b218bfb952ef2274aed7cddf	3	361	384
c05a301bb1dbb8a371e14c8f789c145b	3	361	424
e756f6b1b2a55aa7a69a876ef8925373	3	361	384
8c00e4eb3e220d8fdf281de739c39728	3	361	425
a170da902f570ac188e278dcee45730e	3	361	384
9f977d8ee8554a9a75befbbff0c73155	3	361	384
c38b21d1e86463290c18085a87c99cf7	3	361	384
946668f76086f3298d4c6434dc63c589	3	361	425
6a8df4ff4a347169af7d495098704149	3	361	384
5962443b6425daaaf36203daf93b745e	3	361	384
a65c8e1d639591173d55d3bc86e8c3c8	3	361	384
2a9f0f87c4f69dc8ce73dc0a6742314e	3	361	384
d6738ad4b633c8553c716197f6a21e23	3	361	384
05c24b62e565ac30044800cdbf0da89b	3	361	384
280b676f53bd49a652ca61307fb6f9da	3	361	384
1e89aaeae4a3766071ccc91b0ed47273	3	361	384
647ddf2dfa9c2f5d1e755ba1c74f5870	3	361	384
1b38aa67ad90d1aa85c0881a42ef9aca	3	361	384
4331ef25f5fc4ce67350a37a5c4d9e44	3	361	384
ccb609c897a8a9bdc3d65016d7a99976	3	361	384
4db9ca16aaf133140e05e3837cc83df1	3	361	384
a070412cd863e7b79611756ec93f733c	3	361	384
575a8cfe876a4a8ba5816f0ff83faf15	3	361	384
4cedd9b4df9ddc12b36f18f09b75c62c	3	361	384
169d9a1d52af553036762e57aaba524e	3	361	384
833440e188f2623b214dd0645784da4d	3	361	384
7c9c06d02cbeba7abe4d2729541ff845	3	361	384
d505743600e7fca06cdc368196e9a8f6	3	361	384
282e40a1b3647660221a03695ac3f782	3	361	384
161dd8cbb5f7830ff002affe23523982	3	361	384
0244b3fb3ebfda8f98aba348aeb8066c	3	361	384
e5b1cd421735f6d25095ae8c454ad45a	3	361	384
612d1eed76bd355e7272248971fef99c	3	361	384
844cc70fe27cfbc8610040c53b5479ca	3	361	384
1600b5f0931bd856acc4dd45039e3315	3	361	384
62b80308f9257ce4e8b0e7ec25f0366e	3	361	384
413e4a6c69f1d9b8a7e23bd7394111c2	3	361	384
1fbe4022e869f3648caafb77e5abc2d8	3	361	425
22eb90d4623a8ccaedb1d32729e7e597	3	361	384
b48cd584e83bdb65376a1cfbf25acfaf	3	361	384
73dd924ae8f1a61744e020dfcb4b1576	3	361	425
bac3aa4c1a1f78be277d729d947001ce	3	361	427
078fd1f502b66ad19970b10daeb8b0c9	3	361	384
180843eba8c32bbcdb5216ecb0831df6	3	361	384
cef259a4e6858bfe9bbf7192df834ff1	3	361	384
f29e64a0fa4ce45c26c13075640b1be1	3	361	384
018a2c61f93f65bbc340de692d5014c8	3	361	384
7c426ea5711b1e1659133002a401c107	3	361	384
d911f687aac525f4bb7c04f18e03f1f0	3	361	384
273d0ea2e2a32d3479a8e19532ace32a	3	361	384
c270f32493ab8931b4b902f8d0b8771e	3	361	384
6ced36093734b9a9216f7c1f14a50282	3	361	384
73febd4cd99316ccc408f723eea0e9a9	3	361	424
2a0f4fb81d5a29e7e173ac79a6509eb4	3	361	2180
072748f8f7bb803360107e855619f28d	3	361	424
a574dfe059cf9ff4e002d9225e41675b	3	361	2180
fa1e66f8d4c332e991df3ac0287a1140	3	361	426
8afb8a3aa70d6d2e47b21486a450abb4	3	361	424
dcb1182f33aee7b289f676e99c26be17	3	361	424
fb4f93ae9b8c9cd5f57f13d7744e8863	3	361	424
2a71827e035cc4b9754346f3cfb71449	3	361	424
12030fd0583cc83a73a6ef23a6e37de7	3	361	424
986b3d367b6321669a149eee60f02616	3	361	424
6b1d56a18034fc351167d4541896783e	3	361	424
9daeb1a608bfff5cfbe4e792b784523d	3	361	424
8108093a9331363ca07d01612fe38282	3	361	384
a99a4ee5e3d1df64323c29cc8e57e16d	3	361	424
cf3d8682aa3f27253abbc51f0b6e59f6	3	361	424
e4df6157ad480b10e386fe695214aecb	3	361	424
e098c7f80e8a7c749488b8ab737dc654	3	361	424
a8610ee1ba2a02006b61350cd16e4283	3	361	424
8886e9983af95c245360f9be858ef8de	3	361	424
ce81120a342e3f26319f511798c48eea	3	361	424
cbc1ac7b5a10c7f706ab6912c146018f	3	361	424
e2602c631f383cab14cd15add78b2ddd	3	361	424
9489d1c2230e70fa3e67c41ac0204034	3	361	425
122044c5db4354f1cbf627b148092046	3	361	424
9abd9d7f84cdbb8ca6e3a73bad73a4a7	3	361	424
f617aa35a0a08457f13db7719da3c5ad	3	361	426
5e04594708924fddab2a8e205acd5c58	3	361	424
c1a0845d2fffbe7ad8325dc00b9c1e5c	3	361	427
203001d1ae4ddded6b1c15f6c464ca0c	3	361	424
e50259e429672e0f4785c85082b3b729	3	361	427
b5b8149747d594f19445846f1d6291e3	3	361	384
597e1477f90ae753c4f1bc92164ed6aa	3	361	427
1c8e8d178e5ba585583499050081c695	3	361	424
52e7d39480d9e29abfe3caa7c05672c5	3	361	424
f757a8706c8c7d3fc89e0d515418b1f5	3	361	424
6a82aa4548a37fa21264228e204886f6	3	361	424
615af471c67b759fb0cf49bd9b82bdf2	3	361	424
159e7748e53bd472148cca4956f71ba1	3	361	424
687e18a6371284782fbfb9c16086f324	3	361	424
6e8a608bb279694b0cf852a825b6e582	3	361	2180
455a0fc88624b684528cdf8fc34e6714	3	361	427
711833dd796d35b978fa12961ef747d1	3	361	424
8feacef5fb7f0cce33964f22943f8060	3	361	424
2df0eb7ee8f10e75a0c394f3e317b124	3	361	424
3a75993a288bb4e901815a2e066f7b35	3	361	424
9590df454124407b3f90c2ba119a7a09	3	361	424
47d59f79262541654953bf7991557262	3	361	424
84141545ba2873d3255382b02ec7fcea	3	361	424
6ed8a6b23d33cfdb9e6665e6a4b725dd	3	361	424
